Latitud,Longitud,Rendimiento (kg/ha),Zona
-27.4312781827609,-51.1711114044983,3326.46,Área 02
-27.4313233227567,-51.1711114741006,3446.58,Área 02
-27.4313684627521,-51.1711115437031,3553.25,Área 02
-27.4314136027473,-51.1711116133058,3064.26,Área 02
-27.4314587427421,-51.1711116829086,3235.37,Área 02
-27.4315038827367,-51.1711117525116,3228.22,Área 02
-27.4315490227309,-51.1711118221147,4571.38,Área 02
-27.4315941627249,-51.171111891718,3478.05,Área 02
-27.4316393027186,-51.1711119613215,4358.58,Área 02
-27.431684442712,-51.1711120309251,3695.68,Área 02
-27.4317295827051,-51.1711121005289,4553.18,Área 02
-27.4317747226979,-51.1711121701329,4078.07,Área 02
-27.4318198626904,-51.171112239737,3042.61,Área 02
-27.4318650026826,-51.1711123093413,4171.03,Área 02
-27.4319101426745,-51.1711123789457,3775.43,Área 02
-27.4319552826662,-51.1711124485503,3804.84,Área 02
-27.4320004226575,-51.1711125181551,3309.38,Área 02
-27.4320455626486,-51.17111258776,4662.19,Área 02
-27.4320907026393,-51.1711126573651,2875.34,Área 02
-27.4321358426298,-51.1711127269704,4494.13,Área 02
-27.43218098262,-51.1711127965758,3962.04,Área 02
-27.4322261226098,-51.1711128661814,4715.57,Área 02
-27.4322712625994,-51.1711129357871,4067.63,Área 02
-27.4323164025887,-51.171113005393,3257.09,Área 02
-27.4323615425777,-51.1711130749991,3613.29,Área 02
-27.4324066825664,-51.1711131446053,3369.53,Área 02
-27.4324518225549,-51.1711132142117,4168.66,Área 02
-27.432496962543,-51.1711132838182,3280.51,Área 02
-27.4325421025308,-51.171113353425,3765.53,Área 02
-27.4325872425183,-51.1711134230318,3687.09,Área 02
-27.4326323825056,-51.1711134926389,4075.35,Área 02
-27.4326775224925,-51.1711135622461,4390.08,Área 02
-27.4327226624792,-51.1711136318534,3015.39,Área 02
-27.4327678024656,-51.171113701461,3371.07,Área 02
-27.4328129424516,-51.1711137710687,3620.56,Área 02
-27.4328580824374,-51.1711138406765,4544.4,Área 02
-27.4329032224229,-51.1711139102845,4015.76,Área 02
-27.4329483624081,-51.1711139798927,4126.38,Área 02
-27.432993502393,-51.171114049501,3899.04,Área 02
-27.4330386423776,-51.1711141191095,4063.28,Área 02
-27.4330837823619,-51.1711141887182,4770.44,Área 02
-27.433128922346,-51.171114258327,4538.74,Área 02
-27.4331740623297,-51.171114327936,3918.59,Área 02
-27.4332192023132,-51.1711143975452,3225.97,Área 02
-27.4332643422963,-51.1711144671545,4829.32,Área 02
-27.4333094822792,-51.171114536764,3337.18,Área 02
-27.4333546222617,-51.1711146063736,4406.66,Área 02
-27.433399762244,-51.1711146759834,4245.93,Área 02
-27.433444902226,-51.1711147455934,3270.37,Área 02
-27.4334900422076,-51.1711148152035,3165.6,Área 02
-27.433535182189,-51.1711148848138,4756.49,Área 02
-27.4335803221701,-51.1711149544242,4082.94,Área 02
-27.433625462151,-51.1711150240348,4353.67,Área 02
-27.4336706021315,-51.1711150936456,3267.06,Área 02
-27.4337157421117,-51.1711151632565,4702.05,Área 02
-27.4337608820916,-51.1711152328676,3773.06,Área 02
-27.4338060220713,-51.1711153024789,3431.52,Área 02
-27.4338511620506,-51.1711153720903,4170.64,Área 02
-27.4338963020297,-51.1711154417019,4863.41,Área 02
-27.4339414420084,-51.1711155113136,3158.3,Área 02
-27.4339865819869,-51.1711155809255,2817.72,Área 02
-27.4340317219651,-51.1711156505376,4163.14,Área 02
-27.4340768619429,-51.1711157201499,4648.16,Área 02
-27.4341220019205,-51.1711157897622,4860.1,Área 02
-27.4341671418978,-51.1711158593748,4033.65,Área 02
-27.4342122818748,-51.1711159289875,4820.63,Área 02
-27.4341891138348,-51.1710147109956,3307.18,Área 02
-27.4341439738574,-51.1710146414242,3390.28,Área 02
-27.4340988338797,-51.1710145718529,4559.59,Área 02
-27.4340536939017,-51.1710145022817,3386.27,Área 02
-27.4340085539234,-51.1710144327107,3917.7,Área 02
-27.4339634139449,-51.1710143631399,3776.28,Área 02
-27.433918273966,-51.1710142935692,3594.56,Área 02
-27.4338731339869,-51.1710142239987,4163.66,Área 02
-27.4338279940074,-51.1710141544284,3191.57,Área 02
-27.4337828540277,-51.1710140848582,3314.67,Área 02
-27.4337377140477,-51.1710140152882,4158.64,Área 02
-27.4336925740673,-51.1710139457183,3948.42,Área 02
-27.4336474340867,-51.1710138761487,4853.93,Área 02
-27.4336022941058,-51.1710138065791,4192.16,Área 02
-27.4335571541246,-51.1710137370098,3274.0,Área 02
-27.4335120141431,-51.1710136674406,4652.4,Área 02
-27.4334668741614,-51.1710135978715,4107.13,Área 02
-27.4334217341793,-51.1710135283026,4077.07,Área 02
-27.4333765941969,-51.1710134587339,4864.71,Área 02
-27.4333314542143,-51.1710133891654,4892.54,Área 02
-27.4332863142313,-51.171013319597,4582.67,Área 02
-27.4332411742481,-51.1710132500287,3168.61,Área 02
-27.4331960342645,-51.1710131804607,4478.73,Área 02
-27.4331508942807,-51.1710131108928,2939.95,Área 02
-27.4331057542966,-51.171013041325,4079.26,Área 02
-27.4330606143121,-51.1710129717574,3212.84,Área 02
-27.4330154743274,-51.17101290219,3279.56,Área 02
-27.4329703343424,-51.1710128326228,3863.95,Área 02
-27.4329251943571,-51.1710127630557,4583.24,Área 02
-27.4328800543716,-51.1710126934887,2877.85,Área 02
-27.4328349143857,-51.171012623922,3368.12,Área 02
-27.4327897743995,-51.1710125543554,3216.46,Área 02
-27.4327446344131,-51.1710124847889,3655.06,Área 02
-27.4326994944263,-51.1710124152226,4814.32,Área 02
-27.4326543544392,-51.1710123456565,4081.04,Área 02
-27.4326092144519,-51.1710122760905,3520.21,Área 02
-27.4325640744643,-51.1710122065247,4695.39,Área 02
-27.4325189344763,-51.1710121369591,2931.05,Área 02
-27.4324737944881,-51.1710120673936,4775.02,Área 02
-27.4324286544996,-51.1710119978283,2947.06,Área 02
-27.4323835145108,-51.1710119282632,3379.82,Área 02
-27.4323383745217,-51.1710118586982,4097.23,Área 02
-27.4322932345323,-51.1710117891334,4848.03,Área 02
-27.4322480945426,-51.1710117195687,4635.49,Área 02
-27.4322029545527,-51.1710116500042,4853.98,Área 02
-27.4321578145624,-51.1710115804399,4604.8,Área 02
-27.4321126745718,-51.1710115108757,3676.52,Área 02
-27.432067534581,-51.1710114413117,4686.37,Área 02
-27.4320223945898,-51.1710113717478,3746.42,Área 02
-27.4319772545984,-51.1710113021841,4212.08,Área 02
-27.4319321146067,-51.1710112326206,4762.38,Área 02
-27.4318869746146,-51.1710111630572,3044.24,Área 02
-27.4318418346223,-51.171011093494,3078.03,Área 02
-27.4317966946297,-51.171011023931,3033.17,Área 02
-27.4317515546368,-51.1710109543681,3811.96,Área 02
-27.4317064146436,-51.1710108848054,4001.22,Área 02
-27.4316612746501,-51.1710108152428,3683.19,Área 02
-27.4316161346563,-51.1710107456805,4233.19,Área 02
-27.4315709946623,-51.1710106761182,4508.26,Área 02
-27.4315258546679,-51.1710106065562,3491.56,Área 02
-27.4314807146733,-51.1710105369943,4448.12,Área 02
-27.4314355746783,-51.1710104674325,4452.29,Área 02
-27.4313904346831,-51.1710103978709,3208.37,Área 02
-27.4313452946875,-51.1710103283095,4558.88,Área 02
-27.4313001546917,-51.1710102587483,3048.97,Área 02
-27.4312550146956,-51.1710101891872,4070.36,Área 02
-27.4312098746992,-51.1710101196262,3686.47,Área 02
-27.4311647347025,-51.1710100500655,4615.06,Área 02
-27.4311195947055,-51.1710099805048,3608.97,Área 02
-27.4310744547082,-51.1710099109444,4697.71,Área 02
-27.4310293147106,-51.1710098413841,3360.22,Área 02
-27.4309841747127,-51.171009771824,4315.12,Área 02
-27.4309390347145,-51.171009702264,4365.35,Área 02
-27.4308938947161,-51.1710096327042,2837.95,Área 02
-27.4308487547173,-51.1710095631446,4791.49,Área 02
-27.4308036147183,-51.1710094935851,4108.57,Área 02
-27.4307584747189,-51.1710094240258,2831.35,Área 02
-27.4307133347193,-51.1710093544667,3320.0,Área 02
-27.4306681947194,-51.1710092849077,3737.93,Área 02
-27.4306230547192,-51.1710092153489,3708.75,Área 02
-27.4305779147187,-51.1710091457902,3376.58,Área 02
-27.4305327747179,-51.1710090762317,4151.98,Área 02
-27.4304876347168,-51.1710090066734,3407.8,Área 02
-27.4304424947154,-51.1710089371152,3708.27,Área 02
-27.4303973547137,-51.1710088675572,4061.31,Área 02
-27.4303522147117,-51.1710087979993,2972.39,Área 02
-27.4303070747095,-51.1710087284416,4720.03,Área 02
-27.4302619347069,-51.1710086588841,3409.92,Área 02
-27.430216794704,-51.1710085893267,2966.52,Área 02
-27.4301716547009,-51.1710085197695,2802.6,Área 02
-27.4301265146975,-51.1710084502125,3355.68,Área 02
-27.4300813746937,-51.1710083806556,3489.27,Área 02
-27.4300362346897,-51.1710083110989,3811.35,Área 02
-27.4299910946854,-51.1710082415424,4626.3,Área 02
-27.4299459546808,-51.171008171986,4563.92,Área 02
-27.4299008146759,-51.1710081024297,3998.22,Área 02
-27.4298556746707,-51.1710080328737,4052.51,Área 02
-27.4298105346652,-51.1710079633178,4699.5,Área 02
-27.4297653946594,-51.171007893762,4104.08,Área 02
-27.4297202546534,-51.1710078242064,3619.96,Área 02
-27.429675114647,-51.171007754651,4382.13,Área 02
-27.4296299746404,-51.1710076850958,4673.38,Área 02
-27.4295848346334,-51.1710076155407,3875.13,Área 02
-27.4295396946262,-51.1710075459857,3714.69,Área 02
-27.4294945546186,-51.171007476431,4858.98,Área 02
-27.4294494146108,-51.1710074068764,4277.22,Área 02
-27.4294042746027,-51.1710073373219,4098.47,Área 02
-27.4293591345943,-51.1710072677676,3815.3,Área 02
-27.4293139945856,-51.1710071982135,3304.37,Área 02
-27.4292688545766,-51.1710071286595,3175.94,Área 02
-27.4291117108697,-51.1709057088919,3511.15,Área 02
-27.42915685088,-51.1709057784042,3305.69,Área 02
-27.4292019908899,-51.1709058479166,4143.0,Área 02
-27.4292471308996,-51.1709059174291,4676.73,Área 02
-27.429292270909,-51.1709059869419,3946.88,Área 02
-27.4293374109181,-51.1709060564548,3065.95,Área 02
-27.4293825509269,-51.1709061259678,4299.57,Área 02
-27.4294276909354,-51.170906195481,3490.76,Área 02
-27.4294728309436,-51.1709062649944,4292.29,Área 02
-27.4295179709515,-51.1709063345079,4143.44,Área 02
-27.4295631109591,-51.1709064040216,3040.06,Área 02
-27.4296082509664,-51.1709064735355,4236.85,Área 02
-27.4296533909735,-51.1709065430495,3335.64,Área 02
-27.4296985309802,-51.1709066125637,3512.35,Área 02
-27.4297436709866,-51.1709066820781,3321.73,Área 02
-27.4297888109928,-51.1709067515926,4828.16,Área 02
-27.4298339509987,-51.1709068211073,3806.56,Área 02
-27.4298790910042,-51.1709068906221,3722.3,Área 02
-27.4299242310095,-51.1709069601371,4573.97,Área 02
-27.4299693710145,-51.1709070296523,3752.11,Área 02
-27.4300145110192,-51.1709070991676,4584.07,Área 02
-27.4300596510236,-51.1709071686831,4036.68,Área 02
-27.4301047910277,-51.1709072381987,3279.6,Área 02
-27.4301499310315,-51.1709073077145,4043.18,Área 02
-27.430195071035,-51.1709073772305,4249.39,Área 02
-27.4302402110383,-51.1709074467466,3630.25,Área 02
-27.4302853510412,-51.1709075162629,4074.32,Área 02
-27.4303304910439,-51.1709075857794,4772.07,Área 02
-27.4303756310462,-51.170907655296,2937.46,Área 02
-27.4304207710483,-51.1709077248128,4163.42,Área 02
-27.43046591105,-51.1709077943297,3503.55,Área 02
-27.4305110510515,-51.1709078638468,4090.25,Área 02
-27.4305561910527,-51.1709079333641,4550.58,Área 02
-27.4306013310536,-51.1709080028815,4177.11,Área 02
-27.4306464710542,-51.1709080723991,4758.12,Área 02
-27.4306916110545,-51.1709081419169,3810.94,Área 02
-27.4307367510545,-51.1709082114348,3954.63,Área 02
-27.4307818910542,-51.1709082809529,2861.5,Área 02
-27.4308270310536,-51.1709083504711,3160.67,Área 02
-27.4308721710528,-51.1709084199895,4768.54,Área 02
-27.4309173110516,-51.1709084895081,3309.52,Área 02
-27.4309624510502,-51.1709085590268,4025.66,Área 02
-27.4310075910484,-51.1709086285457,3749.77,Área 02
-27.4310527310464,-51.1709086980647,3780.38,Área 02
-27.431097871044,-51.1709087675839,3381.52,Área 02
-27.4311430110414,-51.1709088371033,4812.08,Área 02
-27.4311881510385,-51.1709089066228,3200.83,Área 02
-27.4312332910353,-51.1709089761425,3531.28,Área 02
-27.4312784310318,-51.1709090456624,4074.72,Área 02
-27.431323571028,-51.1709091151824,4563.76,Área 02
-27.4313687110239,-51.1709091847026,3242.1,Área 02
-27.4314138510195,-51.170909254223,3424.56,Área 02
-27.4314589910149,-51.1709093237435,4291.43,Área 02
-27.4315041310099,-51.1709093932641,4581.8,Área 02
-27.4315492710047,-51.170909462785,3227.46,Área 02
-27.4315944109991,-51.170909532306,2962.31,Área 02
-27.4316395509933,-51.1709096018271,2866.2,Área 02
-27.4316846909871,-51.1709096713484,4817.86,Área 02
-27.4317298309807,-51.1709097408699,3344.7,Área 02
-27.431774970974,-51.1709098103916,3617.04,Área 02
-27.431820110967,-51.1709098799134,3397.66,Área 02
-27.4318652509597,-51.1709099494353,4541.26,Área 02
-27.4319103909521,-51.1709100189575,4345.86,Área 02
-27.4319555309442,-51.1709100884798,4329.55,Área 02
-27.432000670936,-51.1709101580022,4139.1,Área 02
-27.4320458109275,-51.1709102275248,3824.58,Área 02
-27.4320909509188,-51.1709102970476,4643.06,Área 02
-27.4321360909097,-51.1709103665705,3992.91,Área 02
-27.4321812309004,-51.1709104360936,3621.25,Área 02
-27.4322263708907,-51.1709105056169,2881.81,Área 02
-27.4322715108808,-51.1709105751403,3081.93,Área 02
-27.4323166508705,-51.1709106446639,3200.14,Área 02
-27.43236179086,-51.1709107141877,4049.08,Área 02
-27.4324069308492,-51.1709107837116,3247.73,Área 02
-27.4324520708381,-51.1709108532357,2808.86,Área 02
-27.4324972108267,-51.1709109227599,3166.68,Área 02
-27.432542350815,-51.1709109922843,3649.51,Área 02
-27.432587490803,-51.1709110618089,3740.55,Área 02
-27.4326326307907,-51.1709111313336,3971.39,Área 02
-27.4326777707782,-51.1709112008585,4469.12,Área 02
-27.4327229107653,-51.1709112703835,3538.7,Área 02
-27.4327680507521,-51.1709113399087,3902.39,Área 02
-27.4328131907387,-51.1709114094341,3872.53,Área 02
-27.432858330725,-51.1709114789596,4038.36,Área 02
-27.4329034707109,-51.1709115484853,3057.66,Área 02
-27.4329486106966,-51.1709116180112,3365.53,Área 02
-27.432993750682,-51.1709116875372,3206.62,Área 02
-27.4330388906671,-51.1709117570634,4070.87,Área 02
-27.4330840306519,-51.1709118265897,4863.8,Área 02
-27.4331291706364,-51.1709118961162,3176.08,Área 02
-27.4331743106206,-51.1709119656429,4429.76,Área 02
-27.4332194506045,-51.1709120351697,3598.38,Área 02
-27.4332645905881,-51.1709121046967,4045.55,Área 02
-27.4333097305714,-51.1709121742239,4739.01,Área 02
-27.4333548705545,-51.1709122437512,3645.24,Área 02
-27.4334000105372,-51.1709123132787,4699.88,Área 02
-27.4334451505197,-51.1709123828063,3532.56,Área 02
-27.4334902905018,-51.1709124523341,3577.6,Área 02
-27.4335354304837,-51.1709125218621,2932.31,Área 02
-27.4335805704653,-51.1709125913902,3904.49,Área 02
-27.4336257104466,-51.1709126609185,4853.86,Área 02
-27.4336708504276,-51.1709127304469,4127.28,Área 02
-27.4337159904083,-51.1709127999755,3493.4,Área 02
-27.4337611303887,-51.1709128695043,4818.16,Área 02
-27.4338062703688,-51.1709129390333,3082.17,Área 02
-27.4338514103486,-51.1709130085624,4754.54,Área 02
-27.4338965503281,-51.1709130780916,4549.86,Área 02
-27.4339416903074,-51.170913147621,3310.23,Área 02
-27.4339868302863,-51.1709132171506,3732.02,Área 02
-27.434031970265,-51.1709132866804,2986.49,Área 02
-27.4340771102433,-51.1709133562103,4282.28,Área 02
-27.4341222502214,-51.1709134257404,4029.15,Área 02
-27.4341673901992,-51.1709134952706,3830.39,Área 02
-27.4342125301766,-51.170913564801,3364.99,Área 02
-27.434234501967,-51.1708124163396,4202.31,Área 02
-27.4341893619894,-51.1708123468503,4363.43,Área 02
-27.4341442220116,-51.1708122773611,4037.83,Área 02
-27.4340990820334,-51.1708122078721,4456.68,Área 02
-27.4340539420549,-51.1708121383833,4788.66,Área 02
-27.4340088020762,-51.1708120688947,4249.69,Área 02
-27.4339636620972,-51.1708119994062,4644.62,Área 02
-27.4339185221178,-51.1708119299178,4863.34,Área 02
-27.4338733821382,-51.1708118604296,2938.67,Área 02
-27.4338282421583,-51.1708117909416,2903.95,Área 02
-27.4337831021781,-51.1708117214538,2812.49,Área 02
-27.4337379621976,-51.1708116519661,2834.4,Área 02
-27.4336928222168,-51.1708115824785,3000.7,Área 02
-27.4336476822357,-51.1708115129912,4595.13,Área 02
-27.4336025422543,-51.170811443504,3640.43,Área 02
-27.4335574022726,-51.1708113740169,3748.38,Área 02
-27.4335122622907,-51.17081130453,4710.22,Área 02
-27.4334671223084,-51.1708112350433,4169.96,Área 02
-27.4334219823259,-51.1708111655568,4300.29,Área 02
-27.433376842343,-51.1708110960704,3209.19,Área 02
-27.4333317023599,-51.1708110265841,3042.26,Área 02
-27.4332865623764,-51.1708109570981,4463.88,Área 02
-27.4332414223927,-51.1708108876121,3508.72,Área 02
-27.4331962824087,-51.1708108181264,4392.34,Área 02
-27.4331511424244,-51.1708107486408,2960.01,Área 02
-27.4331060024398,-51.1708106791554,4613.92,Área 02
-27.4330608624549,-51.1708106096701,2968.16,Área 02
-27.4330157224697,-51.170810540185,4842.51,Área 02
-27.4329705824843,-51.1708104707001,3760.52,Área 02
-27.4329254424985,-51.1708104012153,4158.78,Área 02
-27.4328803025124,-51.1708103317307,3453.19,Área 02
-27.4328351625261,-51.1708102622462,3622.46,Área 02
-27.4327900225394,-51.170810192762,4076.02,Área 02
-27.4327448825525,-51.1708101232778,4688.74,Área 02
-27.4326997425652,-51.1708100537939,3384.9,Área 02
-27.4326546025777,-51.1708099843101,3156.43,Área 02
-27.4326094625899,-51.1708099148264,4643.8,Área 02
-27.4325643226018,-51.1708098453429,3786.8,Área 02
-27.4325191826134,-51.1708097758596,3970.73,Área 02
-27.4324740426247,-51.1708097063765,4528.1,Área 02
-27.4324289026357,-51.1708096368935,4725.29,Área 02
-27.4323837626464,-51.1708095674106,4552.35,Área 02
-27.4323386226569,-51.170809497928,3179.0,Área 02
-27.432293482667,-51.1708094284454,3321.71,Área 02
-27.4322483426768,-51.1708093589631,3354.76,Área 02
-27.4322032026864,-51.1708092894809,4695.91,Área 02
-27.4321580626956,-51.1708092199989,3770.97,Área 02
-27.4321129227046,-51.170809150517,4733.51,Área 02
-27.4320677827133,-51.1708090810353,2834.29,Área 02
-27.4320226427216,-51.1708090115538,4632.48,Área 02
-27.4319775027297,-51.1708089420724,3487.38,Área 02
-27.4319323627375,-51.1708088725912,3971.31,Área 02
-27.431887222745,-51.1708088031102,2953.76,Área 02
-27.4318420827522,-51.1708087336293,4832.43,Área 02
-27.4317969427591,-51.1708086641486,3667.99,Área 02
-27.4317518027658,-51.170808594668,3067.6,Área 02
-27.4317066627721,-51.1708085251876,4199.64,Área 02
-27.4316615227781,-51.1708084557073,3124.74,Área 02
-27.4316163827839,-51.1708083862273,4639.33,Área 02
-27.4315712427893,-51.1708083167473,3745.12,Área 02
-27.4315261027945,-51.1708082472676,4016.78,Área 02
-27.4314809627994,-51.170808177788,4011.66,Área 02
-27.4314358228039,-51.1708081083086,4769.48,Área 02
-27.4313906828082,-51.1708080388293,4129.14,Área 02
-27.4313455428122,-51.1708079693502,4238.56,Área 02
-27.4313004028159,-51.1708078998712,4827.29,Área 02
-27.4312552628193,-51.1708078303925,2821.62,Área 02
-27.4312101228224,-51.1708077609138,4067.18,Área 02
-27.4311649828252,-51.1708076914354,4580.06,Área 02
-27.4311198428278,-51.1708076219571,4695.85,Área 02
-27.43107470283,-51.170807552479,2820.33,Área 02
-27.4310295628319,-51.170807483001,3996.15,Área 02
-27.4309844228336,-51.1708074135232,3889.3,Área 02
-27.4309392828349,-51.1708073440455,4541.41,Área 02
-27.430894142836,-51.170807274568,4454.99,Área 02
-27.4308490028368,-51.1708072050907,3269.37,Área 02
-27.4308038628372,-51.1708071356135,3302.9,Área 02
-27.4307587228374,-51.1708070661365,3399.25,Área 02
-27.4307135828373,-51.1708069966597,4306.98,Área 02
-27.4306684428369,-51.170806927183,3841.21,Área 02
-27.4306233028362,-51.1708068577065,4898.45,Área 02
-27.4305781628352,-51.1708067882302,4133.15,Área 02
-27.430533022834,-51.170806718754,3993.66,Área 02
-27.4304878828324,-51.1708066492779,3170.67,Área 02
-27.4304427428305,-51.1708065798021,3169.14,Área 02
-27.4303976028284,-51.1708065103264,4360.66,Área 02
-27.4303524628259,-51.1708064408508,3280.36,Área 02
-27.4303073228232,-51.1708063713754,4323.21,Área 02
-27.4302621828201,-51.1708063019002,4371.08,Área 02
-27.4302170428168,-51.1708062324252,4725.09,Área 02
-27.4301719028132,-51.1708061629503,2865.01,Área 02
-27.4301267628093,-51.1708060934755,3766.53,Área 02
-27.4300816228051,-51.170806024001,4153.48,Área 02
-27.4300364828006,-51.1708059545265,4245.62,Área 02
-27.4299913427958,-51.1708058850523,3926.22,Área 02
-27.4299462027907,-51.1708058155782,3888.03,Área 02
-27.4299010627853,-51.1708057461043,3384.0,Área 02
-27.4298559227797,-51.1708056766305,4597.78,Área 02
-27.4298107827737,-51.1708056071569,4743.49,Área 02
-27.4297656427675,-51.1708055376835,4816.13,Área 02
-27.4297205027609,-51.1708054682102,3186.32,Área 02
-27.4296753627541,-51.1708053987371,3223.8,Área 02
-27.429630222747,-51.1708053292642,3745.62,Área 02
-27.4295850827395,-51.1708052597914,3835.13,Área 02
-27.4295399427318,-51.1708051903187,2886.17,Área 02
-27.4294948027238,-51.1708051208463,4345.7,Área 02
-27.4294496627155,-51.170805051374,4770.4,Área 02
-27.4294045227069,-51.1708049819018,4605.72,Área 02
-27.429359382698,-51.1708049124298,4825.53,Área 02
-27.4293142426888,-51.170804842958,3334.82,Área 02
-27.4292691026794,-51.1708047734864,4394.64,Área 02
-27.4292239626696,-51.1708047040149,3536.43,Área 02
-27.4291788226596,-51.1708046345435,3595.1,Área 02
-27.4291336826492,-51.1708045650724,4230.12,Área 02
-27.4290885426386,-51.1708044956014,2933.5,Área 02
-27.4290434026276,-51.1708044261305,4501.19,Área 02
-27.4289982626164,-51.1708043566598,3249.62,Área 02
-27.4289531226049,-51.1708042871893,2813.34,Área 02
-27.4289079825931,-51.170804217719,4542.98,Área 02
-27.4287959787407,-51.1707028679992,3834.63,Área 02
-27.4288411187535,-51.170702937428,4824.25,Área 02
-27.4288862587659,-51.1707030068569,4581.82,Área 02
-27.4289313987781,-51.1707030762861,4052.72,Área 02
-27.42897653879,-51.1707031457154,4687.2,Área 02
-27.4290216788016,-51.1707032151448,4528.05,Área 02
-27.429066818813,-51.1707032845744,3312.1,Área 02
-27.429111958824,-51.1707033540042,3028.68,Área 02
-27.4291570988347,-51.1707034234341,3851.64,Área 02
-27.4292022388451,-51.1707034928642,3425.03,Área 02
-27.4292473788553,-51.1707035622945,4510.08,Área 02
-27.4292925188651,-51.1707036317249,3472.63,Área 02
-27.4293376588747,-51.1707037011555,3602.49,Área 02
-27.429382798884,-51.1707037705863,4881.02,Área 02
-27.4294279388929,-51.1707038400172,4329.4,Área 02
-27.4294730789016,-51.1707039094483,3482.56,Área 02
-27.42951821891,-51.1707039788795,4529.02,Área 02
-27.4295633589181,-51.1707040483109,3623.09,Área 02
-27.4296084989259,-51.1707041177425,3781.33,Área 02
-27.4296536389334,-51.1707041871742,3504.27,Área 02
-27.4296987789406,-51.1707042566061,4638.4,Área 02
-27.4297439189475,-51.1707043260381,3340.23,Área 02
-27.4297890589542,-51.1707043954703,3332.27,Área 02
-27.4298341989605,-51.1707044649027,3193.55,Área 02
-27.4298793389666,-51.1707045343352,3492.87,Área 02
-27.4299244789723,-51.1707046037679,2837.54,Área 02
-27.4299696189778,-51.1707046732007,3228.12,Área 02
-27.430014758983,-51.1707047426338,3833.24,Área 02
-27.4300598989878,-51.1707048120669,3212.62,Área 02
-27.4301050389924,-51.1707048815003,3980.51,Área 02
-27.4301501789967,-51.1707049509338,3441.48,Área 02
-27.4301953190007,-51.1707050203674,3119.63,Área 02
-27.4302404590044,-51.1707050898013,3599.68,Área 02
-27.4302855990078,-51.1707051592353,3635.71,Área 02
-27.4303307390109,-51.1707052286694,2850.38,Área 02
-27.4303758790138,-51.1707052981037,4157.08,Área 02
-27.4304210190163,-51.1707053675382,3670.1,Área 02
-27.4304661590185,-51.1707054369728,3971.58,Área 02
-27.4305112990205,-51.1707055064076,3177.52,Área 02
-27.4305564390222,-51.1707055758426,3492.38,Área 02
-27.4306015790235,-51.1707056452777,4776.06,Área 02
-27.4306467190246,-51.170705714713,3360.2,Área 02
-27.4306918590254,-51.1707057841484,2819.21,Área 02
-27.4307369990259,-51.170705853584,3313.69,Área 02
-27.4307821390261,-51.1707059230198,3102.22,Área 02
-27.430827279026,-51.1707059924557,4856.9,Área 02
-27.4308724190256,-51.1707060618918,3533.42,Área 02
-27.4309175590249,-51.1707061313281,3103.4,Área 02
-27.4309626990239,-51.1707062007645,4279.52,Área 02
-27.4310078390226,-51.1707062702011,3079.76,Área 02
-27.4310529790211,-51.1707063396378,3090.2,Área 02
-27.4310981190192,-51.1707064090747,3444.64,Área 02
-27.4311432590171,-51.1707064785118,4394.06,Área 02
-27.4311883990146,-51.170706547949,2844.04,Área 02
-27.4312335390119,-51.1707066173864,3476.29,Área 02
-27.4312786790089,-51.1707066868239,3967.13,Área 02
-27.4313238190056,-51.1707067562616,4198.73,Área 02
-27.431368959002,-51.1707068256995,4363.56,Área 02
-27.431414098998,-51.1707068951375,3495.27,Área 02
-27.4314592389939,-51.1707069645757,4011.14,Área 02
-27.4315043789894,-51.1707070340141,3813.23,Área 02
-27.4315495189846,-51.1707071034526,3278.22,Área 02
-27.4315946589795,-51.1707071728913,3437.63,Área 02
-27.4316397989741,-51.1707072423302,2972.84,Área 02
-27.4316849389685,-51.1707073117692,3180.17,Área 02
-27.4317300789625,-51.1707073812083,3942.51,Área 02
-27.4317752189563,-51.1707074506477,4314.32,Área 02
-27.4318203589498,-51.1707075200871,4874.63,Área 02
-27.4318654989429,-51.1707075895268,4502.1,Área 02
-27.4319106389358,-51.1707076589666,4725.28,Área 02
-27.4319557789284,-51.1707077284066,4315.63,Área 02
-27.4320009189207,-51.1707077978467,2968.94,Área 02
-27.4320460589127,-51.170707867287,3210.12,Área 02
-27.4320911989044,-51.1707079367275,4470.59,Área 02
-27.4321363388958,-51.1707080061681,3004.2,Área 02
-27.4321814788869,-51.1707080756089,2978.04,Área 02
-27.4322266188778,-51.1707081450499,3065.38,Área 02
-27.4322717588683,-51.170708214491,3555.32,Área 02
-27.4323168988586,-51.1707082839322,4474.48,Área 02
-27.4323620388485,-51.1707083533737,2999.76,Área 02
-27.4324071788382,-51.1707084228153,3050.28,Área 02
-27.4324523188275,-51.170708492257,4175.48,Área 02
-27.4324974588166,-51.1707085616989,2932.85,Área 02
-27.4325425988054,-51.170708631141,4749.86,Área 02
-27.4325877387939,-51.1707087005833,4275.41,Área 02
-27.4326328787821,-51.1707087700257,2804.55,Área 02
-27.43267801877,-51.1707088394682,4284.47,Área 02
-27.4327231587576,-51.170708908911,3373.95,Área 02
-27.4327682987449,-51.1707089783539,3340.39,Área 02
-27.4328134387319,-51.1707090477969,2842.93,Área 02
-27.4328585787187,-51.1707091172401,4059.09,Área 02
-27.4329037187051,-51.1707091866835,4649.8,Área 02
-27.4329488586913,-51.170709256127,4757.82,Área 02
